confidence,isReliable,language,text
1,FALSE,en,Diorio
1,FALSE,eo,Kanojia
1,FALSE,de,Spiess
0.838461518287659,FALSE,en,Garrett
0.342205345630646,FALSE,pt,Pinto
1,FALSE,en,Hodson
0.797665357589722,FALSE,en,Jones
0.513725519180298,FALSE,pt,Trevisan
0.342519700527191,FALSE,es,Torres
1,FALSE,en,Seydel
0.355212360620499,FALSE,ca,Pineda
0.44140625,FALSE,sq,Zamir
1,FALSE,hi,Jalayer
0.206106871366501,FALSE,es,Lista
1,FALSE,co,Nuara
0.96875,FALSE,en,Feng
0.803921580314636,FALSE,en,Makarova
1,FALSE,pt,Gerada
0.461350470781326,FALSE,pl,Rawstrone
0.918918967247009,FALSE,en,Vaughan
0.8984375,FALSE,fr,Huppe
0.7109375,FALSE,fi,Pasin
0.302024632692337,FALSE,fi,Salkowska
0.742063522338867,FALSE,tr,Sayan
0.94921875,FALSE,en,Liu
0.8203125,FALSE,zh-CN,Fu
0.359999984502792,FALSE,tr,Naz
1,FALSE,id,Haryono
0.866141796112061,FALSE,en,Dawson
0.636363625526428,FALSE,hr,Lagana
0.337503790855408,FALSE,fi,Pellerino
0.267095506191254,FALSE,no,Hasseli
0.80859375,FALSE,pt,Ferreira
0.459143966436386,FALSE,tk,Abdelrahman
0.986680209636688,FALSE,en,Diaz Pinzon
0.541176497936249,FALSE,en,Anand
0.640625,FALSE,et,Saad
0.607051730155945,FALSE,ar,Abdeljaoued-Tej
1,FALSE,zh-CN,Zheng
0.360879212617874,FALSE,en,Lohre
0.71875,FALSE,eu,Cisek
1,FALSE,en,Cairns
1,FALSE,en,Szaflarski
0.232485294342041,FALSE,so,Jiloha
1,FALSE,de,Jahnke
0.96875,FALSE,en,Qin
0.55859375,FALSE,en,Herbert
0.918287932872772,FALSE,pl,WTO
0.26070037484169,FALSE,ar,Ma
0.552123606204987,FALSE,en,Hong
0.609375,FALSE,it,Castelvecchi
1,FALSE,de,Spielmanns
1,FALSE,id,Rosidin
1,FALSE,zh-CN,Jiang
0.6015625,FALSE,ta,Savla
0.565891444683075,FALSE,ca,Vora
0.664326608181,FALSE,en,Wannamakok
0.425373464822769,FALSE,pt,Parraga-Parraga
0.6796875,FALSE,it,Greco
0.46875,FALSE,eu,Haren
0.4609375,FALSE,it,Rossi
1,FALSE,ru,Terniievska
1,FALSE,en,Woodhouse
0.638132274150848,FALSE,fr,Pichon
0.691102504730225,FALSE,es,Lopez-Juarez
1,FALSE,bn,Georger
1,FALSE,zh-CN,Jia
0.94921875,FALSE,yo,Oladimeji
0.431372553110123,FALSE,en,Rivera
0.366795361042023,FALSE,it,Abate
0.8984375,FALSE,fr,Girardin
0.9609375,FALSE,zh-CN,Wang
0.280155628919601,FALSE,en,Costa
0.44140625,FALSE,en,Khan
1,FALSE,en,Dearie
0.854901969432831,FALSE,en,Russell
1,FALSE,de,Klingelhofer
0.8984375,FALSE,vi,Chu
0.8984375,FALSE,en,Dean
0.242436692118645,FALSE,fr,Billauer
0.356589138507843,FALSE,ru,Kuban
1,FALSE,en,Calverley
0.73828125,FALSE,es,Remolina
0.778505921363831,FALSE,sv,Mattson
0.826923072338104,FALSE,en,Moore
0.98046875,FALSE,zh-CN,Wu
0.180920094251633,FALSE,ro,Halalau
1,FALSE,en,Buckwalter
1,FALSE,en,Beecher
0.55078125,FALSE,it,Barrea
0.318979471921921,FALSE,nl,Bouvenot
0.304431647062302,FALSE,sl,Pekolj
0.198699682950974,FALSE,eo,Mirfazeli
0.37890625,FALSE,en,Prasad
0.828125,FALSE,de,Eisenstadt
0.815135300159454,FALSE,el,Koufakis
1,FALSE,ar,Al-Shamsi
0.231210127472878,FALSE,pt,Ssemaganda
0.742537796497345,FALSE,en,Bowale
0.693798422813416,FALSE,id,Angin
0.834645748138428,FALSE,en,Kelly
0.639020144939423,FALSE,en,Donath
1,FALSE,id,Suhermanto
1,FALSE,en,Ghaffari
1,FALSE,en,McDaniel
0.364032804965973,FALSE,et,Silaev
0.389105051755905,FALSE,es,Micaela
0.96875,FALSE,da,Cekic
0.9296875,FALSE,nl,Holwerda
0.98828125,FALSE,zh-CN,Zhu
0.244000002741814,FALSE,en,Kumar
0.476744174957275,FALSE,vi,Jeon
0.873399436473846,FALSE,it,Ostuzzi
1,FALSE,zh-CN,Lihua
0.94921875,FALSE,en,Liu
0.916598737239838,FALSE,tr,Kuman Tuncel
0.62890625,FALSE,sq,Sibila
0.894117653369904,FALSE,en,Henderson
0.596837997436523,FALSE,fr,Bellet
1,FALSE,en,McGurk
0.573722422122955,FALSE,ru,Legusov
0.976346135139465,FALSE,es,Cherrez-Ojeda
0.98828125,FALSE,en,DeMarco
0.882352948188782,FALSE,en,Carroll
0.976469993591309,FALSE,jw,Panwar
1,FALSE,es,Alejos
1,FALSE,en,Conlon
0.521568596363068,FALSE,en,Gupta
0.528363823890686,FALSE,en,Jerry Jose
0.620469987392426,FALSE,hmn,Tsigkas
0.616279065608978,FALSE,pt,Mattar
0.9296875,FALSE,en,Moffat
1,FALSE,lt,Nekliudov
0.299034506082535,FALSE,et,AlJame
1,FALSE,id,Martanto
1,FALSE,en,Chavez-Miyauchi
0.76953125,FALSE,sv,Noll
0.6484375,FALSE,es,Uribe
1,FALSE,ca,Cruanes-Monferrer
0.55078125,FALSE,es,Verani
0.912648022174835,FALSE,zu,Akinsomi
0.343873530626297,FALSE,ta,Sridhar
0.350194543600082,FALSE,sl,Ali
1,FALSE,el,Mousa Eltoum
0.80859375,FALSE,pt,Ferreira
0.94140625,FALSE,bg,Lv
0.98828125,FALSE,zh-CN,Yu
0.350441813468933,FALSE,sn,Nesari
0.957198441028595,FALSE,zh-CN,Gu
0.343511641025543,FALSE,de,Bohk-Ewald
0.80859375,FALSE,en,Chen
0.33984375,FALSE,en,Helmer
0.457364350557327,FALSE,id,Abubakar
0.502511441707611,FALSE,pt,Conjeevaram
0.698189795017242,FALSE,es,Hernandez-Perez
1,FALSE,ar,Temmam
0.80859375,FALSE,en,Chen
0.6796875,FALSE,id,Yang
0.626168668270111,FALSE,en,Counoupas
0.846153855323792,FALSE,en,Harvey
0.740452945232391,FALSE,gd,Mc Kenna
0.328125,FALSE,it,Simone
0.841698944568634,FALSE,en,Morrison
0.76171875,FALSE,en,Danilovich
0.326848238706589,FALSE,en,Rahman
0.9609375,FALSE,nl,Meijerink
1,FALSE,en,Haugh
1,FALSE,en,Theocharis
1,FALSE,vi,Margolies
1,FALSE,zh-CN,Geng
0.26070037484169,FALSE,ar,Ma
1,FALSE,pt,De Figueiredo
0.420233458280563,FALSE,es,Hay
1,FALSE,ru,Illarionova
0.972066044807434,FALSE,en,Massey
0.818532884120941,FALSE,pt,Henrique
0.51171875,FALSE,hi,Rudra
0.918287932872772,FALSE,hu,Kis
1,FALSE,pl,Ciesielska-Maciagowska
0.956112861633301,FALSE,en,Molloy
0.911610007286072,FALSE,te,Undinti
0.790513813495636,FALSE,en,Fong
1,FALSE,zh-CN,Xie
0.66015625,FALSE,en,Norris
0.791485190391541,FALSE,en,Gil-Jardine
0.44488188624382,FALSE,en,Singh
0.455598443746567,FALSE,fr,Du
1,FALSE,en,Mandigo
1,FALSE,pt,Gerada
0.536964952945709,FALSE,en,Jha
0.149688333272934,FALSE,hr,Onosakponome
0.96875,FALSE,en,Hillery
0.75,FALSE,de,Seidl
0.554263591766357,FALSE,es,Aldea
0.33984375,FALSE,ro,Goga
0.74295449256897,FALSE,pt,de Almeida
1,FALSE,en,SOLOVYOVA
0.529182851314545,FALSE,en,Tripathi
0.645914375782013,FALSE,en,Hernandez
0.686565697193146,FALSE,ru,Gavrysyuk
0.52299839258194,FALSE,bs,Dobano
0.869742333889008,FALSE,eo,Boulton
0.96875,FALSE,tr,Alkan
0.890625,FALSE,pt,Barbosa
0.942069470882416,FALSE,ca,Saez-Llorens
1,FALSE,pl,Pietrucha-Urbanik
0.976377964019775,FALSE,en,Farr
0.82836788892746,FALSE,ar,Al-Balas
1,FALSE,en,Gannon
1,FALSE,en,Eifert
0.96875,FALSE,zh-CN,Jin
0.34749037027359,FALSE,it,Lorenzo
0.472440958023071,FALSE,fr,Pascale
0.640625,FALSE,en,Hassanein
0.573596119880676,FALSE,hi,Janarthanan
1,FALSE,el,Paidi
0.66015625,FALSE,en,Agarwal
1,FALSE,es,Copaja Corzo
1,FALSE,ar,Deyal
0.73046875,FALSE,es,Valderrama
0.405405402183533,FALSE,en,Holland
0.94921875,FALSE,bn,Faridi
0.755905508995056,FALSE,pt,Barros
0.96875,FALSE,da,Kirkegaard
1,FALSE,en,Mortazavi
0.796998918056488,FALSE,hi,Hokajarvi
0.544727921485901,FALSE,en,Mytinger
0.515748023986816,FALSE,ms,Wahab
1,FALSE,ar,Al Mazrouei
0.609375,FALSE,id,Hendy
1,FALSE,de,Bestley
1,FALSE,tr,Ongen-Ipek
0.486166000366211,FALSE,en,Scherer
0.225053369998932,FALSE,hr,Lima Martinez
0.631372570991516,FALSE,en,Lambert
0.544401586055756,FALSE,fr,Bruns
0.687747061252594,FALSE,no,Hauge
1,FALSE,en,Gray
1,FALSE,en,McIntosh
0.6796875,FALSE,id,Jalan
0.894941627979279,FALSE,en,Peng
1,FALSE,co,Faranda
0.94140625,FALSE,en,Sugawara
0.94921875,FALSE,en,Sutton
0.89147287607193,FALSE,en,Diamond
0.98046875,FALSE,zh-CN,Wu
0.722406089305878,FALSE,it,Airoldi
0.984199821949005,FALSE,es,Delgado Pacheco
0.452755928039551,FALSE,en,Wong
1,FALSE,bg,Chepelev
1,FALSE,fy,Wiersinga
1,FALSE,ru,Shevtsiv
1,FALSE,en,Alcami
0.574803173542023,FALSE,it,Favaro
0.462745100259781,FALSE,en,Jain
0.94921875,FALSE,da,Hedde
0.8515625,FALSE,pt,Rodrigues
1,FALSE,ja,Hihara
0.503937005996704,FALSE,en,Mercier
1,FALSE,pt,de Souza Melo
0.436624199151993,FALSE,gd,Chadchan
1,FALSE,et,Sedakova
1,FALSE,no,Skapetis
1,FALSE,en,McCaffery
0.279069751501083,FALSE,ms,Islam
0.75,FALSE,en,Anderson
1,FALSE,en,Rupf
1,FALSE,yo,Adedoyin
0.662745118141174,FALSE,el,Melani
0.465234965085983,FALSE,en,Jegouic
0.339104980230331,FALSE,bg,Zivich
0.4609375,FALSE,en,Mondal
0.685304880142212,FALSE,hi,Gandee
0.44488188624382,FALSE,en,Singh
1,FALSE,en,Monino
0.700469851493835,FALSE,lv,Kovalska
0.69921875,FALSE,en,OECD
0.355212390422821,FALSE,sl,Gaspari
0.5390625,FALSE,la,Martia
0.337620079517365,FALSE,pl,Korngiebel
0.9609375,FALSE,en,Cubuk
0.80859375,FALSE,en,Chen
0.977564096450806,FALSE,es,Nebreda-Mayoral
1,FALSE,hi,Ghogare
1,FALSE,en,Aldrin Joshua A
0.338288486003876,FALSE,ny,Chiolero
0.87109375,FALSE,en,Tariq
0.55859375,FALSE,de,Leyendecker
0.456349223852158,FALSE,en,Jankovic
0.764166474342346,FALSE,en,Kelleher
0.627148568630219,FALSE,en,Goldingay
0.925024509429932,FALSE,ca,Aparicio Fenoll
0.94921875,FALSE,en,Liu
0.53125,FALSE,eu,Utz
0.859375,FALSE,en,Farrer
0.611538410186768,FALSE,en,Martinez
0.9609375,FALSE,no,Benestad
0.633858323097229,FALSE,ar,Saha
0.584980189800263,FALSE,vi,Chon
0.379646718502045,FALSE,hi,Bredikhina
0.213740453124046,FALSE,it,Mito
0.752941191196442,FALSE,pt,Almeida
0.9296875,FALSE,en,Mitchell
0.62890625,FALSE,en,Melluso
0.512531518936157,FALSE,gd,Ghaleigh
0.94698166847229,FALSE,vi,Dinh Nguyen
0.879465997219086,FALSE,ja,国立研究開発法人科学技術振興機構
0.798418998718262,FALSE,en,Rhee
0.7109375,FALSE,en,Sheller
0.498054474592209,FALSE,es,Canas
0.501960754394531,FALSE,de,Fuchs
0.6796875,FALSE,id,Yang
0.738461494445801,FALSE,so,Mukhtar
0.887159526348114,FALSE,bn,Shishir
0.6796875,FALSE,es,Villegas
0.718474686145783,FALSE,en,LeBlanc
0.826293230056763,FALSE,es,De Marco
1,FALSE,de,Einecke
0.80708658695221,FALSE,en,LIN
0.983335256576538,FALSE,hr,Vedrines
1,FALSE,en,Laura Howes
0.490196079015732,FALSE,en,Pillay
0.961240291595459,FALSE,nl,Schuurmans
0.583106935024262,FALSE,hi,Khorasanian
0.821428596973419,FALSE,en,Jeffrey
0.859375,FALSE,en,Leech
0.501322329044342,FALSE,it,Nissim
0.98682177066803,FALSE,en,Roberts-Thomson
0.752941191196442,FALSE,it,Pastorino
1,FALSE,zh-CN,Huo
0.423146426677704,FALSE,el,Fyson
0.268570065498352,FALSE,en,Silvestry
0.9609375,FALSE,zh-CN,Wang
0.49407109618187,FALSE,en,Sharma
0.685039341449738,FALSE,en,Yadav
0.504661738872528,FALSE,st,Mamokhere
0.630769193172455,FALSE,en,Tiwari
1,FALSE,zh-CN,Diao
0.370110183954239,FALSE,zu,Al-Wathinani
0.96875,FALSE,sk,Jablonka
1,FALSE,de,Schlupeck
0.76171875,FALSE,en,Kolesnik
0.890625,FALSE,it,Talarico
0.957198441028595,FALSE,it,Mancia
0.219649881124496,FALSE,de,Kathmann
0.98046875,FALSE,ru,Tokareva
0.658897399902344,FALSE,jw,Sunaryantiningsih
1,FALSE,co,Capraru
0.545720398426056,FALSE,ga,Sigha
0.98828125,FALSE,ja,Yokoyama
1,FALSE,ga,Forghani
0.652509689331055,FALSE,pt,Lopes
0.900922000408173,FALSE,ro,OZTURK
1,FALSE,ht,Choudry
0.819986999034882,FALSE,gl,dos Reis Peron
0.9609375,FALSE,en,Patterson
0.578125,FALSE,ca,Raval
0.78125,FALSE,lv,Gatis
0.80859375,FALSE,en,Chen
0.98828125,FALSE,en,Hoque
0.519841253757477,FALSE,da,Andersen
0.132560685276985,FALSE,bg,Ekpreechakul
0.932540059089661,FALSE,nl,Te Groen
0.568093359470367,FALSE,en,Jose
0.898157298564911,FALSE,ar,Albahli
0.98046875,FALSE,zh-CN,Yuan
0.80859375,FALSE,en,Printz
0.29703426361084,FALSE,it,Rezasoltani
0.421875,FALSE,ja,Dai
0.215223029255867,FALSE,nl,Bastianpillai
0.347490340471268,FALSE,jw,Kalra
0.245869502425194,FALSE,da,Kostyrka-Allchorne
0.277125418186188,FALSE,bg,Gopar-Nieto
1,FALSE,zh-CN,Yawen
0.9296875,FALSE,de,Honig
0.257511794567108,FALSE,de,Hancean
0.665354311466217,FALSE,pl,Englert
0.755813956260681,FALSE,ja,Ni
0.45898574590683,FALSE,uz,Ningthoujam
0.569230794906616,FALSE,pt,Santos
0.96875,FALSE,en,Feng
0.75,FALSE,en,PINXTEN
0.359375,FALSE,pt,Bica
0.937007904052734,FALSE,pl,Marcinkiewicz
0.599221765995026,FALSE,en,An
0.588180601596832,FALSE,zu,Ogundokun
0.778656125068665,FALSE,ro,Szucs
0.449741631746292,FALSE,de,Kuckertz
0.882352948188782,FALSE,vi,Cai
1,FALSE,hi,Malhan
1,FALSE,nl,Van den Eynde
0.8515625,FALSE,it,Gaeta
0.412877053022385,FALSE,nl,Xhaard
1,FALSE,ro,Radulesco
0.5,FALSE,pt,Brites
1,FALSE,en,Shaffer
0.836575865745544,FALSE,en,Robinson
0.62890625,FALSE,de,Hannemann
0.283744633197784,FALSE,en,Pohshna
0.19066147506237,FALSE,es,Han
0.244000002741814,FALSE,en,Kumar
0.466403096914291,FALSE,pt,Melo
0.96875,FALSE,zh-CN,Jin
0.669260680675507,FALSE,ar,Amer
0.533766388893127,FALSE,hi,Sahabudin
0.922480642795563,FALSE,en,Ingersoll
1,FALSE,ar,Zayet
0.771522581577301,FALSE,fi,Itelman
0.450966238975525,FALSE,it,Liegghio
0.464566916227341,FALSE,en,Fathi
0.5,FALSE,id,Fadel
0.6557497382164,FALSE,it,Allue-Guardia
1,FALSE,ms,Hamidian Jahromi
1,FALSE,jw,Renganathan
0.368217051029205,FALSE,fi,SEN
0.73828125,FALSE,sw,Mboya
0.4609375,FALSE,tr,Yilmaz
1,FALSE,en,Flood
0.468253910541534,FALSE,en,Sidhu
0.636363625526428,FALSE,es,Fujimori
0.89035576581955,FALSE,ar,Aghbash
0.830039501190186,FALSE,en,Hassan
0.811854779720306,FALSE,en,Boutron
0.983246266841888,FALSE,en,Hottz
0.286138325929642,FALSE,zu,Yunitha
1,FALSE,is,Kastali
0.408560305833817,FALSE,ms,Ismail
0.830039501190186,FALSE,en,Hassan
0.486381322145462,FALSE,it,Lago
0.507751941680908,FALSE,en,Durand
0.53125,FALSE,fr,Mathieu
1,FALSE,en,Shittu
0.80078125,FALSE,de,Westring
0.894941627979279,FALSE,en,Muhammad
0.80859375,FALSE,zh-CN,Lu
0.98046875,FALSE,en,Silverstein
1,FALSE,fy,Dettmeyer
0.9609375,FALSE,zh-CN,Wang
1,FALSE,id,Sukotjo
0.282206296920776,FALSE,lb,Ludmir
0.98046875,FALSE,zh-CN,Zhao
1,FALSE,en,Leavens
0.988031089305878,FALSE,ja,伸弘
0.56475293636322,FALSE,en,Timothy Snyder
0.840579748153687,FALSE,sl,Strojil
0.411371201276779,FALSE,no,Hullmann
0.797776639461517,FALSE,hmn,Niaah
0.747035562992096,FALSE,id,Satu
1,FALSE,en,Bargeman
0.571409046649933,FALSE,es,Alvarez Gomez
1,FALSE,zh-CN,Zhai
0.921875,FALSE,vi,Hoi
1,FALSE,ar,Nawaya
0.365384608507156,FALSE,fr,Son
1,FALSE,en,Wood
0.75,FALSE,zh-CN,Hou
0.204710811376572,FALSE,en,Ibacache
0.98046875,FALSE,zh-CN,Wu
1,FALSE,ht,Baboudjian
0.828125,FALSE,en,Evans
1,FALSE,zh-CN,佘
0.824902713298798,FALSE,en,Lewis
1,FALSE,co,Ghilarducci
0.534883737564087,FALSE,tr,Azer
0.857289254665375,FALSE,es,Corral Mendoza
0.98046875,FALSE,zh-CN,Wu
0.96875,FALSE,en,Zhang
0.648221373558044,FALSE,sv,Thore
1,FALSE,el,Pitsillou
0.607156574726105,FALSE,en,Henwood
0.377431899309158,FALSE,nl,Klein
0.73046875,FALSE,en,Mitrofanova
0.727272748947144,FALSE,pt,Couto
0.44140625,FALSE,en,Khan
0.96875,FALSE,ar,Lim
0.80708658695221,FALSE,pt,Ribeiro
0.739130437374115,FALSE,en,Goldin
0.866087913513184,FALSE,pt,Mateus-Berr
0.968503952026367,FALSE,sq,Golin
0.951260328292847,FALSE,fr,la Cour Freiesleben
0.820623099803925,FALSE,ms,Yagoob Idris
0.985798597335815,FALSE,es,Bustos
1,FALSE,es,Rubilar
0.852713167667389,FALSE,tl,Yan
0.360784322023392,FALSE,de,Zink
0.94921875,FALSE,et,Ohu
0.792156875133514,FALSE,en,Kingston
0.973279118537903,FALSE,ar,Nadeem
0.541869640350342,FALSE,co,Barreca
0.948818922042847,FALSE,tr,DURGUN
0.87109375,FALSE,sw,Salama
1,FALSE,en,Grubelnik
0.5390625,FALSE,de,Schimmel
0.94921875,FALSE,en,Sutton
1,FALSE,it,Di Domenico
0.905511856079102,FALSE,en,Tyler
0.94140625,FALSE,nl,Driessen
1,FALSE,en,Eisenhut
0.985874176025391,FALSE,en,Traynor
1,FALSE,es,Pinto-Nieto
0.570119619369507,FALSE,uk,Гринчук
0.785992205142975,FALSE,pt,Vieira
1,FALSE,cy,Shinwell
0.854329347610474,FALSE,ru,de Zavalia
0.62890625,FALSE,en,Goetz
0.986392498016357,FALSE,fr,Jokerst
0.866141736507416,FALSE,en,Carlson
0.671875,FALSE,en,Krapf
1,FALSE,en,Dodds
0.760620176792145,FALSE,ru,Shivom
0.94921875,FALSE,en,Liu
0.8203125,FALSE,rw,Gurumurthy
0.431372553110123,FALSE,en,Reher
0.9609375,FALSE,zh-CN,Wang
0.609375,FALSE,it,Santoro
0.25423127412796,FALSE,en,Martin-Silva
0.80859375,FALSE,en,Chen
0.360784322023392,FALSE,en,Coco
1,FALSE,lt,Garcia-Manau
0.852713167667389,FALSE,en,Kazuhiro
0.83984375,FALSE,en,Forsyth
0.271653562784195,FALSE,it,Cito
0.333680063486099,FALSE,hi,Oguamanam
0.71875,FALSE,en,Leong
0.978265762329102,FALSE,hr,Garcia-Finana
0.62109375,FALSE,ms,Rahimi
0.659003794193268,FALSE,pt,Sousa
0.859577238559723,FALSE,nl,Wubben
0.969215929508209,FALSE,pt,Santos Almeida
0.46875,FALSE,en,Kwon
1,FALSE,de,Plattner
0.9296875,FALSE,en,Gurney
0.985874235630035,FALSE,pl,Cziesielski
1,FALSE,en,Peoples
0.49953430891037,FALSE,es,Hernandez-Vasquez
0.98046875,FALSE,en,Fell
1,FALSE,haw,Maulion
0.9609375,FALSE,en,Maclean
0.337209284305573,FALSE,ku,Li
1,FALSE,pt,Pessoa
0.848249018192291,FALSE,ku,Wan
0.758893251419067,FALSE,en,Ramirez
0.727272748947144,FALSE,en,Yorke
0.365079373121262,FALSE,it,Raso
0.428030043840408,FALSE,es,Gomez-Hernandez
1,FALSE,sl,Tokac
0.277992337942123,FALSE,it,Franco
0.355212390422821,FALSE,es,Cano
0.985099911689758,FALSE,it,Pelorosso
0.568093359470367,FALSE,sv,Lindberg
0.876246809959412,FALSE,mg,Andejany
0.707451343536377,FALSE,de,Mahdavinia
0.33907750248909,FALSE,ht,Stanyon
0.350194543600082,FALSE,en,Menon
0.795275628566742,FALSE,en,Sorensen
0.401183784008026,FALSE,de,Stockenhuber
0.752246677875519,FALSE,en,McIlroy
1,FALSE,zh-CN,Guo
0.8984375,FALSE,en,Miles
0.625041604042053,FALSE,pl,Okarska-Napierala
0.8203125,FALSE,en,KOKSAL
0.372471243143082,FALSE,en,Montenegro Diaz
0.401370376348496,FALSE,af,Speybroeck
0.879465997219086,FALSE,ja,国立研究開発法人科学技術振興機構
1,FALSE,en,Babapoor-Farrokhran
1,FALSE,zh-CN,Wangzhou
0.747081696987152,FALSE,en,Murray
1,FALSE,zh-CN,Ren
1,FALSE,da,Vammen
1,FALSE,en,Maleku
1,FALSE,en,Shrum
0.325581401586533,FALSE,en,Clemente
0.62109375,FALSE,zh-CN,Shi
0.376813471317291,FALSE,ca,de Araujo
1,FALSE,en,Todovichin
0.480453670024872,FALSE,da,Kergassner
0.291338622570038,FALSE,en,Karimi
0.873606622219086,FALSE,hi,Suravajhala
1,FALSE,zh-CN,Ren
0.464566916227341,FALSE,nl,Bakker
0.657587587833405,FALSE,id,Lagi
0.83984375,FALSE,id,Putri
0.803921580314636,FALSE,lt,Koks
0.724409461021423,FALSE,en,Yeh
0.5703125,FALSE,ca,Poch
0.826771676540375,FALSE,tr,ZOR
1,FALSE,es,Yunes Guimaraes
1,FALSE,lv,Zemestani
0.80859375,FALSE,en,Chen
0.32307693362236,FALSE,es,Soraya
0.857887089252472,FALSE,gl,de Mello
0.83984375,FALSE,en,Duncan
0.565891444683075,FALSE,pt,Serra
1,FALSE,nl,Van Nuland
0.875486373901367,FALSE,en,Morris
0.94921875,FALSE,en,Liu
0.441836476325989,FALSE,it,Garcia-Iriepa
0.324324309825897,FALSE,id,Andara
0.684009313583374,FALSE,es,Parga-Lozano
0.861003875732422,FALSE,id,Ariyanti
0.439688712358475,FALSE,en,Iacobucci
0.416988432407379,FALSE,it,Cotta
0.96875,FALSE,zh-TW,務
0.969204783439636,FALSE,es,Mayo Ossorio
0.96875,FALSE,en,Crow
0.846456706523895,FALSE,en,Roe
0.944954991340637,FALSE,fr,Lescure
0.369649797677994,FALSE,en,Pan
1,FALSE,en,Leightner
1,FALSE,de,Fessell
0.87890625,FALSE,pt,Carvalho
0.98828125,FALSE,zh-CN,Zhu
0.179796949028969,FALSE,sl,Biesalski
0.386143267154694,FALSE,fr,Nicolas-Lopez
0.83984375,FALSE,id,Ruwet
0.98046875,FALSE,en,Marsland
1,FALSE,en,Blaszczyk
1,FALSE,id,Edwan
0.292324483394623,FALSE,ms,Erkhembayar
0.724409520626068,FALSE,it,Bello
0.337209284305573,FALSE,ku,Li
1,FALSE,en,Shenoy
1,FALSE,el,Poulas
0.220317378640175,FALSE,en,Alfirdaus
0.490196079015732,FALSE,en,Bhat
0.23046875,FALSE,pl,Moja
0.979605317115784,FALSE,fi,Saketkoo
0.787401556968689,FALSE,en,Mathew
0.169632121920586,FALSE,lt,Teklemariam
0.390625,FALSE,tr,Simao
0.979605317115784,FALSE,fi,Kadotani
0.866141736507416,FALSE,de,Zeh
1,FALSE,en,Barbui
0.606299221515656,FALSE,tr,Abdullah
1,FALSE,ru,Nedel
0.957198441028595,FALSE,zh-CN,Gu
1,FALSE,en,Zunic Kovacevic
0.685039401054382,FALSE,ja,Barasa
1,FALSE,ar,Al Khasawneh
0.5390625,FALSE,de,Hahn
0.420233458280563,FALSE,de,Klose
0.643137276172638,FALSE,fr,Etienne
0.42230087518692,FALSE,hi,Davagdorj
0.678528547286987,FALSE,es,Gomez-Bezares
0.55859375,FALSE,ms,Hadis
0.69921875,FALSE,en,OECD
0.94140625,FALSE,ms,Shodiq
1,FALSE,en,Amundson
0.734151482582092,FALSE,ru,Har-Noy
0.69921875,FALSE,en,OECD
0.76953125,FALSE,nl,Domburg
0.956692934036255,FALSE,en,Bewley
0.56721043586731,FALSE,en,Aldila
0.321839094161987,FALSE,en,Tee
0.880308985710144,FALSE,en,Johnson
1,FALSE,en,Corvol
0.334615379571915,FALSE,tr,Hadi
0.319065421819687,FALSE,en,Settey
0.405405402183533,FALSE,et,Kadri
0.80859375,FALSE,en,Katz
1,FALSE,zh-CN,Yao
0.242978692054749,FALSE,da,Ejdelbaum
0.400000005960465,FALSE,fr,BAHLOUL
0.369649797677994,FALSE,en,Salman
0.73046875,FALSE,pl,Ghany
0.444015443325043,FALSE,en,G
0.8984375,FALSE,en,Hussain
0.764705896377564,FALSE,en,Fox
0.47619041800499,FALSE,en,M
1,FALSE,en,Terebov
0.7109375,FALSE,es,Salian
0.337209284305573,FALSE,ku,Li
0.260192096233368,FALSE,pt,da Silva Martinuci
1,FALSE,zh-CN,Qingbin
1,FALSE,de,Dienstag
1,FALSE,ig,Chukwudozie
0.551797688007355,FALSE,it,Buonaguro
0.405002117156982,FALSE,it,da Costa
1,FALSE,jw,Senok
0.58984375,FALSE,hi,Kattar
1,FALSE,en,Smigelski
0.758754849433899,FALSE,en,Carter
0.62890625,FALSE,en,Kent
0.936640560626984,FALSE,es,Sandoval-Lucero
0.361609548330307,FALSE,rw,Yibirin
0.836575865745544,FALSE,en,Vail
0.839842319488525,FALSE,it,Frediansyah
0.51537162065506,FALSE,uz,Ahlvik
1,FALSE,es,Bautista-Vargas
0.8203125,FALSE,en,Redmond
0.7109375,FALSE,sq,Makarona
0.94921875,FALSE,en,Liu
0.9296875,FALSE,sk,Sulik
1,FALSE,zh-CN,Diao
0.83984375,FALSE,de,Knopf
0.263788133859634,FALSE,ha,Jonniya
0.484496057033539,FALSE,sl,js
0.940711438655853,FALSE,en,Chakraborty
0.73828125,FALSE,hi,Guruprasad
1,FALSE,et,Dubbke-Laule
0.8984375,FALSE,en,Microbe
0.96875,FALSE,en,Zhang
0.405405431985855,FALSE,en,Marquez
1,FALSE,hu,Alkotob
0.66015625,FALSE,en,Agarwal
0.987440764904022,FALSE,ar,Al-Laith
0.515503883361816,FALSE,pt,Souto
0.94140625,FALSE,it,Casaglia
0.75,FALSE,en,Jordan
1,FALSE,en,Hickman
1,FALSE,en,Diabetes & Endocrinology
0.800060629844666,FALSE,es,Infante-Vargas
0.375494003295898,FALSE,cs,Rath
0.69921875,FALSE,en,Ray
0.375968933105469,FALSE,en,Miranda
0.6015625,FALSE,es,Quiroga
0.545168340206146,FALSE,es,Hernandez Hernandez
0.756567299365997,FALSE,en,Olingy
0.271653532981873,FALSE,lt,Vaira
